code_protein	Protein	Association	Loading_Value	Description	Indistinguishable.Proteins	comp1	comp2	comp3
X9455	967_SemiBin_89_contig_4060582_1	stress	0.0377347390762214	rank: C;1-phosphofructokinase [EC:2.7.1.56] (db=kegg)		0.0377347390762214	-0.0382419653092739	-0.0685852693305395
X19673	MEGAHIT-MetaBAT2-S945.103_contig_2744403_19	control	-0.0377291059025742	rank: C;basic membrane protein A and related proteins (db=kegg)		-0.0377291059025742	-0.00865985691429307	-0.00498660769461201
X7704	961_SemiBin_68_contig_3660539_6	stress	0.0376671329738536	rank: C;uncharacterized protein (db=kegg)		0.0376671329738536	-0.0106190134946953	-0.0622586440093168
X19570	MEGAHIT-MetaBAT2-S944.7_contig_6849347_6	stress	0.0376624702286932	rank: C;small subunit ribosomal protein S19 (db=kegg)		0.0376624702286932	-0.0181407984430284	0.0215947062087821
X132	932_SemiBin_106_contig_906244_39	stress	0.0376439094870715	rank: C;ribose transport system substrate-binding protein (db=kegg)		0.0376439094870715	-0.0203285459488499	0.0599061395901761
X12977	983_SemiBin_151_contig_1974777_33	stress	0.0376200305212859	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)		0.0376200305212859	0.0206056188834567	-0.0309005620643687
X24778	MEGAHIT-MetaBAT2-S953.167_contig_3003232_13	stress	0.0375656575019591	rank: C;large subunit ribosomal protein L21 (db=kegg)		0.0375656575019591	0.0118845645636815	-0.0062503225246339
X9624	968_SemiBin_116_contig_4216141_1	stress	0.0375615720684073	rank: D;L-fucose isomerase, C-terminal domain [PF02952.22] (db=pfam)	MEGAHIT-MetaBAT2-S967.229_contig_6869676_11	0.0375615720684073	-0.0370542849329223	-0.0663688069543597
X5645	953_SemiBin_322_contig_357586_22	stress	0.0375495740726032	rank: C;dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (db=kegg)		0.0375495740726032	0.0194371183353705	-0.0335821727150377
X9503	967_SemiBin_89_contig_4060602_7	stress	0.0374784755832835	rank: C;translation initiation factor IF-2 (db=kegg)		0.0374784755832835	-0.0326043490145634	-0.0705207143994008
X24436	MEGAHIT-MetaBAT2-S951.93_contig_3950608_14	stress	0.0374692288565868	rank: C;large subunit ribosomal protein L11 (db=kegg)	MEGAHIT-MetaBAT2-S968.138_contig_2051470_5	0.0374692288565868	-0.0247989636781959	-0.0179163131725559
X21061	MEGAHIT-MetaBAT2-S946.6_contig_6078904_1	control	-0.0374609110498377	rank: C;fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:4.1.2.13 2.2.1.11] (db=kegg)		-0.0374609110498377	-0.0591315440244387	-0.0197428638442026
X4249	947_SemiBin_8_contig_4470270_1	stress	0.0374591248192362	rank: D;Domain of unknown function (DUF6383) [PF19910.4] (db=pfam)		0.0374591248192362	-0.00683482412326802	0.00297660690187767
X19572	MEGAHIT-MetaBAT2-S944.7_contig_6849375_1	stress	0.0374482252571338	rank: C;two-component system, response regulator, stage 0 sporulation protein A (db=kegg)	MEGAHIT-MetaBAT2-S945.32_contig_6127958_26, MEGAHIT-MetaBAT2-S962.71_contig_2218869_12, MEGAHIT-MetaBAT2-S987.11_contig_5770047_3, group3_bins.134_contig_161187_55, group9_bins.268_contig_3174404_30	0.0374482252571338	-0.0110524683051871	0.0287702542005624
X13159	983_SemiBin_151_contig_1974809_83	stress	0.0374334370337648	rank: D;SPFH domain-Band 7 family [PF13421.11];zinc-ribbon domain [PF13240.11] (db=pfam)		0.0374334370337648	0.016304074998644	-0.0332939196786427
X11705	976_SemiBin_24_contig_6422233_16	stress	0.0373949766913507	rank: D;Family of unknown function (DUF6568) [PF20207.3];F plasmid transfer operon protein [PF13728.11];Thioredoxin [PF00085.25] (db=pfam)		0.0373949766913507	-0.0157344442391823	0.0112720788418956
X19742	MEGAHIT-MetaBAT2-S945.11_contig_1072203_11	control	-0.0373930594536553	rank: D;Bacterial extracellular solute-binding protein [PF01547.30];Bacterial extracellular solute-binding protein [PF13416.11] (db=pfam)		-0.0373930594536553	-0.0120956204021564	0.0100582586407242
X15427	991_SemiBin_80_contig_6238800_2	stress	0.037368022996172	rank: C;small subunit ribosomal protein S2 (db=kegg)	MEGAHIT-MetaBAT2-S932.23_contig_3462174_2	0.037368022996172	0.00401199404118637	-0.0150358251292513
X13324	983_SemiBin_265_contig_1939134_27	stress	0.0373605857061127	rank: C;glucose-1-phosphate adenylyltransferase [EC:2.7.7.27] (db=kegg)		0.0373605857061127	0.034640487737469	0.00568189070469423
X25008	MEGAHIT-MetaBAT2-S954.181_contig_6061255_11	stress	0.0373452216189946	rank: C;small subunit ribosomal protein S1 (db=kegg)		0.0373452216189946	-0.000359480548476067	0.0132007840350053
X19026	MEGAHIT-MetaBAT2-S942.110_contig_6618981_3	stress	0.0372776125999686	rank: E		0.0372776125999686	0.00895556132149941	-0.00696127484725546
X2653	941_SemiBin_67_contig_4026856_2	stress	0.0372681921280008	rank: C;small subunit ribosomal protein S6 (db=kegg)	990_SemiBin_269_contig_1074187_6	0.0372681921280008	-0.0109960654757434	0.00841886444364716
X754	932_SemiBin_237_contig_3195456_5	stress	0.0372646396383007	rank: D;DNA gyrase/topoisomerase IV, subunit A [PF00521.25] (db=pfam)		0.0372646396383007	-0.013530273569422	-0.00335969525874981
X19178	MEGAHIT-MetaBAT2-S942.30_contig_4599788_3	stress	0.0370444055972203	rank: C;methyl-accepting chemotaxis protein (db=kegg)		0.0370444055972203	0.00133436225281641	0.0444482302677739
X6517	956_SemiBin_187_contig_5944634_8	control	-0.0370314221655849	rank: C;alanine or glycine:cation symporter, AGCS family (db=kegg)		-0.0370314221655849	0.0148153208439513	-0.0269929353512292
X21624	MEGAHIT-MetaBAT2-S947.97_contig_6666082_3	stress	0.0369538999983349	rank: E		0.0369538999983349	0.0240016476909228	-0.0263904616941866
X19402	MEGAHIT-MetaBAT2-S942.43_contig_3757223_6	stress	0.0369045838698875	rank: D;Cellulose-binding protein CttA N-terminal domain [PF18244.6] (db=pfam)		0.0369045838698875	-0.0447517703867954	0.0124536550944788
X22496	MEGAHIT-MetaBAT2-S949.157_contig_2408674_2	stress	0.0368923214296592	rank: C;phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10] (db=kegg)		0.0368923214296592	0.0403282488681366	0.0295463932582561
X21522	MEGAHIT-MetaBAT2-S947.6_contig_2426451_4	stress	0.0368802033806371	rank: C;glutamate dehydrogenase (NADP+) [EC:1.4.1.4] (db=kegg)		0.0368802033806371	0.0342542519661841	-0.00942254244849798
X9614	968_SemiBin_116_contig_4216122_12	stress	0.0368288608249997	rank: E		0.0368288608249997	-0.00786149130538204	-0.0442509700231202
X19594	MEGAHIT-MetaBAT2-S944.84_contig_2211416_16	stress	0.0368057336265473	rank: C;glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] (db=kegg)		0.0368057336265473	-0.0223245868213179	0.0151068619706828
X12427	981_SemiBin_432_contig_5057920_4	control	-0.0367843285981758	rank: C;glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] (db=kegg)		-0.0367843285981758	-0.0129695943678921	0.0175800431687638
X25465	MEGAHIT-MetaBAT2-S955.226_contig_2978329_3	stress	0.0367576136464868	rank: D;Outer membrane protein Omp28 [PF11551.13] (db=pfam)		0.0367576136464868	-0.0218595411208729	0.0264471668227467
X19784	MEGAHIT-MetaBAT2-S945.128_contig_358585_1	control	-0.036747664986366	rank: D;Carboxylesterase family [PF00135.33];BD-FAE [PF20434.3];alpha/beta hydrolase fold [PF07859.18] (db=pfam)	MEGAHIT-MetaBAT2-S945.128_contig_358629_1	-0.036747664986366	-0.00306600234104339	0.0151617637929075
X25331	MEGAHIT-MetaBAT2-S955.226_contig_2978240_4	stress	0.0367377375942226	rank: D;Type IX secretion system protein PorV [PF19572.4];Outer membrane protein transport protein (OMPP1/FadL/TodX) [PF03349.21] (db=pfam)		0.0367377375942226	-0.0141657418688567	0.0404014056781388
X13173	983_SemiBin_151_contig_1974810_68	stress	0.0367234084332613	rank: C;phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20] (db=kegg)		0.0367234084332613	0.0162364699852712	-0.0160806947208018
X958	932_SemiBin_237_contig_3195492_9	stress	0.0367214546393857	rank: C;preprotein translocase subunit YajC (db=kegg)		0.0367214546393857	-0.00125826874353764	-0.054876633843425
X9506	967_SemiBin_89_contig_4060607_4	stress	0.036691361792487	rank: C;small subunit ribosomal protein S2 (db=kegg)		0.036691361792487	-0.0260642016280498	-0.0654986495339295
X824	932_SemiBin_237_contig_3195463_68	control	-0.0366671586984115	rank: E		-0.0366671586984115	-0.00192041663953074	-0.0114725353500327
X9556	967_SemiBin_89_contig_4060653_22	stress	0.0366572359468893	rank: C;bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3] (db=kegg)		0.0366572359468893	-0.0127423177282692	-0.0848899982228105
X16990	MEGAHIT-MetaBAT2-S933.133_contig_1079948_14	control	-0.0366493358280103	rank: C;fructose-bisphosphate aldolase, class II [EC:4.1.2.13] (db=kegg)		-0.0366493358280103	-0.0220557634280479	0.0494297925943102
X24218	MEGAHIT-MetaBAT2-S951.173_contig_4789216_3	control	-0.0366394332063082	rank: C;MoxR-like ATPase [EC:3.6.3.-] (db=kegg)		-0.0366394332063082	-0.0120051621086909	-0.0294452527339925
X21169	MEGAHIT-MetaBAT2-S947.111_contig_76285_7	control	-0.0366198464738259	rank: C;phosphate-selective porin OprO and OprP (db=kegg)		-0.0366198464738259	-0.00520032565617687	-0.034105497663404
X933	932_SemiBin_237_contig_3195489_10	stress	0.0366191581344278	rank: C;H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G (db=kegg)		0.0366191581344278	0.0198401436552673	-0.057149713817801
X9487	967_SemiBin_89_contig_4060596_8	stress	0.0365930097025137	rank: C;large subunit ribosomal protein L6 (db=kegg)		0.0365930097025137	0.00615028335065789	-0.0544004181708698
X12489	981_SemiBin_432_contig_5057950_48	control	-0.0365734271397989	rank: C;HSP20 family protein (db=kegg)		-0.0365734271397989	-0.0155265709501306	0.0106164491950787
X9309	966_SemiBin_95_contig_3845555_25	stress	0.0365556930243689	rank: E		0.0365556930243689	0.00817874976125094	-0.0386778982988098
X1035	933_SemiBin_193_contig_859803_23	stress	0.0365523293305625	rank: C;ATP-binding cassette, subfamily F, member 3 (db=kegg)		0.0365523293305625	0.0242046100074118	-0.019405878428758
X12326	981_SemiBin_196_contig_5051784_16	control	-0.0365302338561314	rank: C;uncharacterized protein (db=kegg)		-0.0365302338561314	0.00126606186187334	-0.0502685809923562
X10695	973_SemiBin_307_contig_3160923_40	stress	0.03651718222303	rank: C;L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11] (db=kegg)		0.03651718222303	0.014760356558916	0.00863248181750703
X6452	956_SemiBin_125_contig_955099_2	control	-0.0365021549768211	rank: C;hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7] (db=kegg)		-0.0365021549768211	-0.0348404352648286	-0.0330620093461081
X25032	MEGAHIT-MetaBAT2-S954.74_contig_2630197_6	stress	0.0364640958914153	rank: C;elongation factor Tu (db=kegg)		0.0364640958914153	-0.0209498922662769	-0.00368128551930159
X13933	983_SemiBin_75_contig_6648040_2	stress	0.03645836828055	rank: C;large subunit ribosomal protein L20 (db=kegg)	993_SemiBin_156_contig_1760518_38, MEGAHIT-MetaBAT2-S957.114_contig_3372959_3, MEGAHIT-MetaBAT2-S974.91_contig_4023896_10	0.03645836828055	-0.00357824681736322	0.0227340631088593
X20334	MEGAHIT-MetaBAT2-S945.168_contig_3689704_9	stress	0.0364561797342155	rank: C;pyruvate, orthophosphate dikinase [EC:2.7.9.1] (db=kegg)		0.0364561797342155	0.0216689004286336	-0.00192374208378403
X5981	953_SemiBin_322_contig_357604_56	control	-0.0364349341228142	rank: D;Domain of unknown function (DUF4302) [PF14135.11] (db=pfam)		-0.0364349341228142	-0.0328016848160041	-0.0094494510098434
X26392	MEGAHIT-MetaBAT2-S958.133_contig_3010741_1	stress	0.0363585012987196	rank: D;Domain of unknown function (DUF697) [PF05128.17] (db=pfam)		0.0363585012987196	-0.0063648937538925	0.0131946435979583
X1186	935_SemiBin_113_contig_5971572_5	stress	0.0363460732504023	rank: C;glucosamine-6-phosphate deaminase [EC:3.5.99.6] (db=kegg)	968_SemiBin_131_contig_4414003_5, 970_SemiBin_53_contig_3961104_31	0.0363460732504023	-0.0110245542917459	-0.00438933269823804
X9567	967_SemiBin_89_contig_4060661_3	stress	0.0363065510371654	rank: D;FGGY family of carbohydrate kinases, N-terminal domain [PF00370.26] (db=pfam)		0.0363065510371654	-0.0295978116767463	-0.0831706504814945
X1863	935_SemiBin_68_contig_5672809_13	stress	0.0363003387468969	rank: D;Acetokinase family [PF00871.22] (db=pfam)		0.0363003387468969	0.0272108439297014	-0.00562631316542216
X11271	973_SemiBin_47_contig_3810226_83	stress	0.0362592408096129	rank: C;alpha-L-rhamnosidase [EC:3.2.1.40] (db=kegg)		0.0362592408096129	-0.0136012955122848	0.0120191625818955
X5607	953_SemiBin_322_contig_357580_33	control	-0.0362152987306104	rank: E		-0.0362152987306104	-0.00329029587887774	-0.0379448770180178
X12506	981_SemiBin_432_contig_5057954_10	control	-0.0361518768431894	rank: C;uncharacterized protein (db=kegg)		-0.0361518768431894	0.0195365920181074	0.0311584602606618
X16993	MEGAHIT-MetaBAT2-S933.133_contig_1079950_7	control	-0.0361086142149224	rank: C;threonyl-tRNA synthetase [EC:6.1.1.3] (db=kegg)		-0.0361086142149224	-0.0196313173286516	0.0320569739593427
X5454	950_SemiBin_52_contig_2899216_21	stress	0.0361083961555013	rank: C;small subunit ribosomal protein S13 (db=kegg)		0.0361083961555013	-0.0247629579324389	0.0178636479800954
X10560	972_SemiBin_102_contig_6480151_8	stress	0.0361013574720631	rank: C;small subunit ribosomal protein S5 (db=kegg)		0.0361013574720631	-0.023962683131606	0.0250606428528239
X5487	950_SemiBin_52_contig_2899262_27	stress	0.0361000716528488	rank: E		0.0361000716528488	0.00761326744122341	0.0310697323405871
X12536	981_SemiBin_432_contig_5057960_82	control	-0.0360978567899042	rank: C;ketol-acid reductoisomerase [EC:1.1.1.86] (db=kegg)		-0.0360978567899042	0.0275116766457996	0.0331159254741801
X12541	983_SemiBin_128_contig_6141551_4	control	-0.0360908047236449	rank: D;Bacterial SH3 domain [PF08239.16] (db=pfam)		-0.0360908047236449	0.00204050265864496	0.0279242780326665
X14200	986_SemiBin_101_contig_4257407_33	stress	0.0360742199568117	rank: D;SPFH domain-Band 7 family [PF13421.11];Double zinc ribbon [PF12773.12];zinc-ribbon domain [PF13240.11] (db=pfam)		0.0360742199568117	-0.027866530208568	0.00498094041002586
X14790	991_SemiBin_113_contig_800943_99	stress	0.0360381000099112	rank: C;biopolymer transport protein ExbB (db=kegg)		0.0360381000099112	-0.0387516144501204	-0.0233975365444245
X21189	MEGAHIT-MetaBAT2-S947.111_contig_76301_2	stress	0.036024184380713	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)		0.036024184380713	0.0211652044533595	0.00409109183492701
X4675	947_SemiBin_9_contig_1846790_23	stress	0.0360095210990257	rank: C;HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-] (db=kegg)		0.0360095210990257	0.00264383087605479	0.0266325478588135
X15251	991_SemiBin_141_contig_1443172_1	stress	0.0359780053227395	rank: D;Glycosyl hydrolase family 92 catalytic domain [PF07971.17];Glycosyl hydrolase family 92 N-terminal domain [PF17678.6] (db=pfam)		0.0359780053227395	-0.0123941752986195	-0.0134051802122327
X25299	MEGAHIT-MetaBAT2-S955.19_contig_4570630_1	stress	0.035956303159523	rank: D;BspA type Leucine rich repeat region (6 copies) [PF13306.11] (db=pfam)		0.035956303159523	0.00589011327221041	0.0383041973738268
X9265	966_SemiBin_95_contig_3845527_44	stress	0.0359458510611505	rank: D;Response regulator receiver domain [PF00072.29];Transcriptional regulatory protein, C terminal [PF00486.33] (db=pfam)	MEGAHIT-MetaBAT2-S942.110_contig_6619158_9, MEGAHIT-MetaBAT2-S947.28_contig_2112793_12	0.0359458510611505	-0.0169021410067311	0.0242390287883898
X9299	966_SemiBin_95_contig_3845550_4	stress	0.0359394020802	rank: C;superoxide dismutase, Fe-Mn family [EC:1.15.1.1] (db=kegg)		0.0359394020802	-0.00668233881445252	-0.0216448598155171
X9283	966_SemiBin_95_contig_3845543_21	stress	0.0359232411230687	rank: C;small subunit ribosomal protein S4 (db=kegg)		0.0359232411230687	-0.0313271541168803	0.0312377627933326
X25034	MEGAHIT-MetaBAT2-S954.74_contig_2630211_11	stress	0.0359142732849502	rank: C;large subunit ribosomal protein L11 (db=kegg)		0.0359142732849502	0.00890986915057991	0.0249421380167391
X5113	947_SemiBin_9_contig_1846871_7	control	-0.0358701694329402	rank: D;Inosine-uridine preferring nucleoside hydrolase [PF01156.24] (db=pfam)		-0.0358701694329402	-0.0173975974422956	0.0120295093760477
X26148	MEGAHIT-MetaBAT2-S957.57_contig_338499_7	stress	0.0358627212790126	rank: E		0.0358627212790126	0.0198454033845429	0.0377021556659593
X13162	983_SemiBin_151_contig_1974809_93	stress	0.0358368166638129	rank: C;redox-sensing transcriptional repressor (db=kegg)		0.0358368166638129	-0.00321835524903736	-0.0152790004364401
X12460	981_SemiBin_432_contig_5057937_3	control	-0.035750576093812	rank: D;GGGtGRT protein [PF14057.11] (db=pfam)		-0.035750576093812	-0.0108667103076022	0.0430563905471235
X9398	967_SemiBin_89_contig_4060520_6	stress	0.0357291274311657	rank: D;ODP family beta lactamase [PF19583.4];Flavodoxin [PF00258.30];Metallo-beta-lactamase superfamily [PF00753.32] (db=pfam)		0.0357291274311657	-0.0216374516421423	-0.0679085931175153
X10376	970_SemiBin_111_contig_3276002_39	control	-0.0357139014345959	rank: C;aspartyl-tRNA synthetase [EC:6.1.1.12] (db=kegg)	981_SemiBin_196_contig_5051786_5, 991_SemiBin_49_contig_4970505_1, 992_SemiBin_233_contig_1712872_27	-0.0357139014345959	-0.0265608253862005	-0.00836687266430951
X21298	MEGAHIT-MetaBAT2-S947.111_contig_76371_28	control	-0.0356595689362332	rank: D;Protein of unknown function (DUF1015) [PF06245.16] (db=pfam)		-0.0356595689362332	0.0397936604784197	0.0136429675860045
X5003	947_SemiBin_9_contig_1846849_20	control	-0.0354999853847424	rank: C;phosphonate transport system substrate-binding protein (db=kegg)		-0.0354999853847424	-0.00650109078380581	-0.0218429961199253
X20216	MEGAHIT-MetaBAT2-S945.141_contig_5189904_7	stress	0.0354662233002899	rank: D;Type IX secretion system protein PorV [PF19572.4];Outer membrane protein transport protein (OMPP1/FadL/TodX) [PF03349.21] (db=pfam)		0.0354662233002899	-0.00293159877190348	0.0180807922974499
X25916	MEGAHIT-MetaBAT2-S957.114_contig_3372721_1	stress	0.0354163230662612	rank: C;pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-] (db=kegg)		0.0354163230662612	-0.0270362176109574	0.0420234276559488
X10867	973_SemiBin_307_contig_3160937_23	control	-0.0353929682021317	rank: D;Motility related/secretion protein [PF14349.11] (db=pfam)		-0.0353929682021317	-0.0148754835328738	0.00799227538925567
X11730	976_SemiBin_24_contig_6422234_106	stress	0.0353506590906029	rank: C;two-component system, OmpR family, response regulator ArlR (db=kegg)		0.0353506590906029	-0.0276410334058525	-0.00697151016355647
X4420	947_SemiBin_9_contig_1846757_8	stress	0.0353301712606685	rank: C;adenine phosphoribosyltransferase [EC:2.4.2.7] (db=kegg)		0.0353301712606685	0.0193260313282453	-0.00540600140487441
X5409	950_SemiBin_52_contig_2899162_4	stress	0.035284456652876	rank: E		0.035284456652876	-0.0280355991666501	-0.00058049438905039
X16941	MEGAHIT-MetaBAT2-S933.133_contig_1079908_4	control	-0.0352665423537726	rank: D;Bacterial PH domain [PF08000.16] (db=pfam)		-0.0352665423537726	-0.0426946028130567	0.0336626384886173
